gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000122566.22,2538.16357203114,1.81321611002083,0.318129038994358,5.69962464210311,1.20071508578624e-08,4.6748502224289e-07,HNRNPA2B1
ENSG00000167257.11,62.3987225889384,1.81108165363425,0.408547005659135,4.43298232161147,9.29384891873286e-06,0.0001589231297863,RNF214
ENSG00000147601.15,31.4006170295119,1.80725352597208,0.516865096495383,3.49656716660926,0.0004712858333549,0.0042673239377793,TERF1
ENSG00000254999.4,53.3992084685371,1.80695044732544,0.432656697129655,4.17640697419725,2.96149773331663e-05,0.0004202293922185,BRK1
ENSG00000198938.2,2315.80132895537,1.80600204954762,0.398093793161104,4.53662448541806,5.71617543806884e-06,0.0001039725964816,MT-CO3
ENSG00000249353.2,27.5361518444043,1.80476632166979,0.541471946087316,3.33307447359196,0.0008589194788533,0.0068933043694689,NPM1P27
ENSG00000166562.9,65.0543462942683,1.80273774959242,0.454319012002806,3.9679998018249,7.24783942003368e-05,0.0009068943295558,SEC11C
ENSG00000122565.19,128.000919059809,1.80135546458476,0.28326146224995,6.35933829570945,2.02624711141558e-10,1.12301766375044e-08,CBX3
ENSG00000170270.5,17.0241212814468,1.800702215878,0.616125576277777,2.92262208421317,0.0034709751860635,0.0214730979665729,GON7
ENSG00000276966.3,44.7519772414484,1.80026420517093,0.4651298657699,3.87045497968846,0.000108632418129,0.0012605106448421,H4C5
ENSG00000223617.3,45.8789986280158,1.79853772741011,0.550175596252854,3.26902490706536,0.0010791880137118,0.0083072789748312,LINC00370
ENSG00000174939.11,20.6407558782764,1.79766220003793,0.65218322551058,2.75637601477802,0.0058445765875611,0.0321468771792183,ASPHD1
ENSG00000203930.14,146.331688776142,1.79711672062932,0.575224369993942,3.1242012932245,0.001782884423648,0.0125267241160418,LINC00632
ENSG00000169379.17,27.2166719166618,1.79434562224848,0.551180539360261,3.2554589542133,0.001132092589946,0.0086097033465154,ARL13B
ENSG00000080824.19,7227.68904887103,1.78846356765251,0.402637998897697,4.44186483279967,8.91825785464051e-06,0.0001536157687503,HSP90AA1
ENSG00000198874.14,24.0966357713796,1.78528078596024,0.61676190765722,2.89460286667452,0.0037963849766888,0.0229291918271551,TYW1
ENSG00000230989.8,24.8063223700491,1.78312518969847,0.622854352863336,2.86282849513893,0.0041987776804338,0.024834201698084,HSBP1
ENSG00000120727.13,205.906508496428,1.78110858372095,0.419094273951103,4.24989959163403,2.13866362954261e-05,0.0003179516161742,PAIP2
ENSG00000074356.17,71.0258407781577,1.78074592851923,0.366370416611032,4.86050687441231,1.1708557781976e-06,2.60184036372117e-05,NCBP3
ENSG00000276850.5,11.5668209511621,1.77764368338395,0.694313336463984,2.56029027533473,0.0104584767045239,0.0497675593484968,ENSG00000276850
ENSG00000187678.10,33.5016142813345,1.77689426386378,0.477886887135478,3.71823189063574,0.0002006220675953,0.0021215051861764,SPRY4
ENSG00000088986.11,176.996487886173,1.77526755498481,0.298394161040101,5.94940446822696,2.69119859809673e-09,1.17937084610546e-07,DYNLL1
ENSG00000169857.9,19.4338360048496,1.77347487708842,0.584342015931337,3.03499462427295,0.0024053997426623,0.0159911039281772,AVEN
ENSG00000147400.10,49.1450886938159,1.7733211751047,0.447615015601554,3.96171065155515,7.44146878787659e-05,0.000926202363532,CETN2
ENSG00000167565.13,33.900062792041,1.77314670666676,0.573545261572191,3.09155497476563,0.0019911110924003,0.0137036148375426,SERTAD3
ENSG00000111328.7,88.44090648104,1.77187318680794,0.372434468309628,4.75754350785511,1.95963029529233e-06,4.08328810473209e-05,CDK2AP1
ENSG00000210082.2,30061.4062060338,1.76998881061943,0.454483085821088,3.89450975369457,9.83975327399983e-05,0.0011632390884269,MT-RNR2
ENSG00000124733.5,136.598852301354,1.76934348875193,0.469669639544795,3.76720856486867,0.0001650830804769,0.0018044231835892,MEA1
ENSG00000175183.10,32.0237384339872,1.76701047980125,0.446309375459326,3.95916056655253,7.52136589752964e-05,0.0009336799668843,CSRP2
ENSG00000126524.12,41.8809217323658,1.76604210213677,0.473690368229927,3.72826263860096,0.0001928043868955,0.0020503419112078,SBDS
ENSG00000114942.15,705.478262792813,1.76396880696733,0.23520469546007,7.49971765451764,6.39554429863469e-14,6.276960248097509e-12,EEF1B2
ENSG00000196937.11,14.4501921911794,1.76381046034628,0.636177835590879,2.77251164952652,0.0055625528355994,0.0309937154447177,FAM3C
ENSG00000123219.13,33.9205951143406,1.76085537595341,0.490168322325064,3.59234837453586,0.0003277113391182,0.0031668679355613,CENPK
ENSG00000162616.9,48.1370825560734,1.75898509509048,0.583543860665892,3.01431514176718,0.0025756011623262,0.0169464484297751,DNAJB4
ENSG00000175581.14,37.5809348595608,1.7540907939134,0.473220224509113,3.70671138523925,0.000209967991546,0.002202409756065,MRPL48
ENSG00000165632.9,54.6367453654265,1.75304153676124,0.514857783095644,3.40490441111888,0.0006618721747967,0.0055432530052751,TAF3
ENSG00000051341.15,20.7963948172371,1.75255257500388,0.610257639393057,2.87182406556502,0.0040811010365136,0.0243060265272005,POLQ
ENSG00000142227.11,54.3364749212455,1.75070350881626,0.448041364517061,3.90745955053352,9.32716500632232e-05,0.0011124120087287,EMP3
ENSG00000251791.1,76.3623152787742,1.74926208460445,0.337684416848408,5.18016822016908,2.2168589228711e-07,5.9848838886222e-06,SCARNA6
ENSG00000267575.9,16.9037042958827,1.74804915103818,0.63769579575885,2.74119597880996,0.006121598271127,0.033339710352924,LINC02987
ENSG00000235437.10,24.1957975463149,1.74410635052516,0.522939575250402,3.33519670927568,0.0008523907918305,0.0068541423373364,LINC01278
ENSG00000132424.17,70.4942306052275,1.74262188218327,0.516459346974783,3.37417047903356,0.0007403849982045,0.0061031561269318,PNISR
ENSG00000102241.12,269.497069858198,1.73559499461955,0.299034807460102,5.80398987449352,6.475518896852191e-09,2.64122679853426e-07,HTATSF1
ENSG00000270647.7,548.304280941531,1.73536728783809,0.437752797170669,3.96426316189024,7.36229994582256e-05,0.000918776027676,TAF15
ENSG00000108443.14,48.6848039902395,1.73460466136913,0.52856586655219,3.28171902715525,0.0010317635892129,0.008014242817448,RPS6KB1
ENSG00000090621.15,139.392277745971,1.73060224461331,0.337289846795209,5.13090524679822,2.88352044331398e-07,7.46388176288581e-06,PABPC4
ENSG00000029993.15,554.485291037275,1.72738521333812,0.377349090825292,4.57768484233047,4.70150299018127e-06,8.78098736619205e-05,HMGB3
ENSG00000229656.9,19.3149501774023,1.72601256232605,0.65355264425728,2.64096944215956,0.0082669175331468,0.0414533778591322,ITGB1-DT
ENSG00000116560.12,638.680928819379,1.72100421680598,0.409839418656965,4.19921593302488,2.67840810059783e-05,0.0003858709651962,SFPQ
ENSG00000132467.4,57.0935993213882,1.71836560429384,0.443856863839811,3.8714408726909,0.0001081939033999,0.0012569703549127,UTP3
ENSG00000108854.16,43.2361847622491,1.71728148384412,0.403001600238018,4.26122745624304,2.03307182890515e-05,0.0003040571868562,SMURF2
ENSG00000151552.13,25.1159279476928,1.71468985395713,0.573196341870209,2.99145289092825,0.00277653374205,0.0180168739101896,QDPR
ENSG00000168724.18,182.322041835235,1.71416732091818,0.425315437435697,4.03034352868356,5.56953944870132e-05,0.0007210370146626,DNAJC21
ENSG00000182628.13,105.750877891724,1.71181251935766,0.326705942361015,5.23961243859496,1.60914179439249e-07,4.51230178177561e-06,SKA2
ENSG00000064199.7,22.6145860685811,1.70406795502894,0.528200488197414,3.2261764104846,0.0012545600474794,0.009351633518474,SPA17
ENSG00000162783.11,146.837994983466,1.69682353807105,0.346857287922782,4.89199332737907,9.98198296619224e-07,2.24463588323302e-05,IER5
ENSG00000184445.12,52.8996545898882,1.69370844131087,0.390981463118838,4.33194051656629,1.47800877310112e-05,0.0002348364023635,KNTC1
ENSG00000135486.19,2287.57663306699,1.69233026743842,0.270522716843351,6.25577876485096,3.95537129766501e-10,2.10550894726552e-08,HNRNPA1
ENSG00000167842.16,21.74489116751,1.69138079346965,0.629861419627964,2.68532210540644,0.0072459936812249,0.0375738868819492,MIS12
ENSG00000113460.13,77.4938538527619,1.69020303068351,0.46426861912936,3.64057134391969,0.0002720337138289,0.0027412851889805,BRIX1
ENSG00000200913.1,30.4758885847767,1.69004877114951,0.62389125216072,2.70888358395212,0.0067510023320868,0.0358961309102269,SNORD46
ENSG00000116754.14,86.2815286782515,1.68946518615569,0.505876074254219,3.33968193424914,0.0008387439180692,0.0067908741398738,SRSF11
ENSG00000113575.12,43.0377823041014,1.68919300835554,0.461412493792342,3.66091735937206,0.0002513138161205,0.0025654157914278,PPP2CA
ENSG00000212232.1,318.020312278138,1.68830495447541,0.455525126603936,3.70628282804548,0.0002103234213691,0.002202409756065,SNORD17
ENSG00000173207.13,84.576156289239,1.67793215521096,0.399412108899709,4.20100472124716,2.65733048994294e-05,0.0003840087097583,CKS1B
ENSG00000087076.9,17.0795272692501,1.67709003230885,0.622662688120946,2.69341661914884,0.0070723832870219,0.0369994421600895,HSD17B14
ENSG00000130826.19,261.125762161845,1.67343603234334,0.321774342578726,5.20065092490684,1.98591779943574e-07,5.45519460824594e-06,DKC1
ENSG00000226950.8,67.0478262693234,1.67161213360609,0.350946184602762,4.76315801950716,1.90586476444016e-06,4.00827183271321e-05,DANCR
ENSG00000149257.16,75.0314872663272,1.66816628762323,0.49539555338521,3.36734206882575,0.0007589648361024,0.0062290650572799,SERPINH1
ENSG00000164548.12,55.0371902698372,1.66666938018743,0.366028802294548,4.55338314837378,5.2789999493866e-06,9.71459717248449e-05,TRA2A
ENSG00000086061.16,858.248550349958,1.66659769180053,0.277470049518668,6.00640571727149,1.8968119282731504e-09,8.52378110786041e-08,DNAJA1
ENSG00000150459.13,92.3506253106847,1.665956437143,0.382311442036739,4.35758979189251,1.31502554738964e-05,0.0002147343276863,SAP18
ENSG00000198018.7,17.6285570999608,1.66525429542384,0.641342202992194,2.59651444681882,0.0094174945302197,0.0459244659575375,ENTPD7
ENSG00000143621.17,255.779136370954,1.66504144170272,0.407618007629902,4.08480835128978,4.41132106914718e-05,0.000592072181104,ILF2
ENSG00000204560.10,65.4173295981591,1.66407038264352,0.558311001713614,2.98054377853206,0.0028773710687724,0.018530820375922,DHX16
ENSG00000180098.9,24.015270631051,1.66330606264827,0.577466436428786,2.88035106063414,0.003972325860908,0.0237633360390319,TRNAU1AP
ENSG00000163832.16,26.0370338859497,1.66311550189244,0.581625615088282,2.85942616478471,0.0042440820365049,0.0250392867551344,ELP6
ENSG00000065978.19,1951.4179031266,1.66084873495311,0.311545228617379,5.33100359881572,9.76714831071635e-08,2.95903766506654e-06,YBX1
ENSG00000074266.23,48.1598120783081,1.66015523982917,0.547619933684682,3.03158292405236,0.0024327508844525,0.0161191131035951,EED
ENSG00000170144.22,456.380364293861,1.65873414690572,0.3579567596011,4.63389530275718,3.58848532040372e-06,6.9426506547934e-05,HNRNPA3
ENSG00000090273.14,223.340286008589,1.6539090793496,0.469362150600123,3.52373764530208,0.0004255053345275,0.0039195242991428,NUDC
ENSG00000172766.19,26.9062684407085,1.64911690037809,0.586218063006213,2.81314583164016,0.0049059396378119,0.0280484000409367,NAA16
ENSG00000171530.15,255.219775084203,1.64746665240428,0.295443077008966,5.57625742692315,2.45748187072881e-08,9.00949190116997e-07,TBCA
ENSG00000173575.24,226.702424828397,1.64393300552496,0.35190007369299,4.67159039858338,2.98876508732956e-06,5.95008141162614e-05,CHD2
ENSG00000178913.9,154.554754384273,1.6429283291599,0.290761156920947,5.65043951041431,1.60038116882465e-08,6.05573950709474e-07,TAF7
ENSG00000175061.20,187.130002489399,1.63244006880873,0.355903454076386,4.58674972133978,4.50199833751987e-06,8.46663240241761e-05,SNHG29
ENSG00000198668.14,245.583092296122,1.63103830586949,0.322984064993343,5.04990333161825,4.42033696054701e-07,1.09601091690194e-05,CALM1
ENSG00000249859.14,35.7670874236531,1.63029857639159,0.627047192919128,2.59996152570586,0.0093234212900229,0.0455156867329513,PVT1
ENSG00000067533.6,33.2269678721556,1.62384399552765,0.518208746306293,3.13357118555436,0.0017269302439396,0.0122064041698421,RRP15
ENSG00000162601.12,22.9758455128235,1.61170904799666,0.588327465909958,2.7394761274724,0.0061537183627617,0.0334759436570102,MYSM1
ENSG00000137073.24,152.628200788457,1.6107968235327,0.38880836804497,4.14290677855574,3.42931365948583e-05,0.0004774237639754,UBAP2
ENSG00000178691.11,53.3190470343554,1.60996503970427,0.468951207207673,3.43311844592674,0.0005966813712914,0.0051284316561465,SUZ12
ENSG00000198399.16,37.4387484858793,1.60747978667691,0.465825549514835,3.45081927848553,0.000558887672851,0.0048667649293927,ITSN2
ENSG00000067900.9,69.3965952624596,1.60709720364907,0.485973485950838,3.30696478328376,0.0009431274800826,0.0074423342691282,ROCK1
ENSG00000138326.21,609.081082394633,1.60572501201607,0.345992867858031,4.6409193980118,3.46862413200024e-06,6.75235053134428e-05,RPS24
ENSG00000044574.9,517.997206523667,1.60448722871103,0.262432864519717,6.11389595448508,9.72277096875564e-10,4.67387490140896e-08,HSPA5
ENSG00000112701.18,50.9958084559643,1.60417907692641,0.586742560034938,2.73404246801339,0.0062561974779617,0.0339159336233345,SENP6
ENSG00000132275.11,26.8185853901753,1.60306077757113,0.597721548470093,2.68195246042956,0.0073193860320545,0.037788085037818,RRP8
ENSG00000083896.13,222.090861117818,1.60275032146559,0.412094611927518,3.88927754713642,0.0001005430808806,0.0011826678003211,YTHDC1
ENSG00000256537.5,25.0071276015055,1.59812162643231,0.624323359024059,2.5597658702543,0.0104742702490802,0.0497924189136398,SMIM10L1
ENSG00000185608.9,24.5125811379054,1.5835412513616,0.548386454211904,2.88763743013554,0.0038814700167039,0.023368185621332,MRPL40
ENSG00000136810.13,199.145098158175,1.58079202547352,0.335729173994301,4.70853338917862,2.49505499852507e-06,5.08840004244657e-05,TXN
ENSG00000174446.13,28.4153264309376,1.57969588838949,0.524160382251854,3.01376437799998,0.0025802811566404,0.0169653936202833,SNAPC5
ENSG00000089127.15,56.6744584176622,1.57955237231834,0.425952268843235,3.70828491325555,0.0002086677965887,0.0021942722985035,OAS1
ENSG00000125743.11,133.180248942162,1.57703850088465,0.410477069397899,3.84196491949697,0.0001220532837749,0.001395614125883,SNRPD2
ENSG00000139343.11,301.931747866882,1.57483445794119,0.318159459915295,4.94982754358606,7.42792707800341e-07,1.72379135292976e-05,SNRPF
ENSG00000198258.11,50.7847445034105,1.57381144698483,0.374274327364879,4.20496767188236,2.61119477438728e-05,0.0003785027256042,UBL5
ENSG00000247315.4,27.5617310569959,1.57251924056133,0.512169083730173,3.0703126965582,0.0021383476285549,0.0144997618360827,ZCCHC3
ENSG00000132507.18,985.058355120786,1.57209024677981,0.256129304193791,6.13787731836551,8.36314059745299e-10,4.14723740574747e-08,EIF5A
ENSG00000142676.14,591.895890691611,1.57083866188312,0.287451891568716,5.46470107853721,4.63687502670845e-08,1.53833227118475e-06,RPL11
ENSG00000172262.12,69.0572070573269,1.57075089121345,0.372598778593974,4.21566301730988,2.49045412830791e-05,0.0003637993611925,ZNF131
ENSG00000196072.12,46.0714445724393,1.56942854387759,0.452188322719105,3.47074098340329,0.0005190243882141,0.0045955380435531,BLOC1S2
ENSG00000275052.5,103.386441356585,1.56504277612065,0.360700227150744,4.33890155402255,1.43196646163086e-05,0.000230238703097,PPP4R3B
ENSG00000124201.15,111.48035481036,1.56151076410297,0.426468373676467,3.66149252907459,0.0002507501746225,0.0025652205703511,ZNFX1
ENSG00000227036.11,32.261724782331,1.56031292502257,0.557144435657081,2.80055372568225,0.0051015014756622,0.0289905590492702,LINC00511
ENSG00000164902.14,71.1637652034575,1.55894659187087,0.416702762369982,3.74114772602999,0.0001831818039618,0.0019612942692366,PHAX
ENSG00000120533.13,24.0067644687153,1.55717275450817,0.581994214282778,2.67558115921677,0.0074599808725033,0.0382623515409506,ENY2
ENSG00000224078.15,98.805518454307,1.55532720891736,0.326044599825196,4.77028973873887,1.83961119778e-06,3.89501498999622e-05,SNHG14
ENSG00000161526.15,96.986974707973,1.54693760778122,0.429187451554014,3.60434025314586,0.0003129468597412,0.0030492092166311,SAP30BP
ENSG00000087502.19,23.4939616732079,1.54190126620691,0.575715726995029,2.67823370790116,0.0074011556936212,0.0380642406906656,ERGIC2
ENSG00000172809.13,563.179401665338,1.54127376302257,0.352402333544512,4.37361962822498,1.22203229275955e-05,0.0002012935010905,RPL38
ENSG00000196678.14,18.7158511062654,1.53740989227954,0.57840788075484,2.65800301730531,0.0078605189284262,0.0399633674724057,ERI2
ENSG00000146112.12,128.454920545183,1.53571675756096,0.378381930779221,4.05864189761488,4.93589373028391e-05,0.000655937809968,PPP1R18
ENSG00000198042.11,135.317101316594,1.53396016464382,0.3492177161374,4.39256112665338,1.1202311927201e-05,0.0001858242658064,MAK16
ENSG00000143751.10,74.2619152985004,1.53293022594838,0.447300825772851,3.42706773075987,0.0006101368656591,0.0051961145197427,SDE2
ENSG00000117155.17,23.2860246025154,1.53274707051903,0.588883799273067,2.60280053961595,0.0092465731703855,0.0452042980764352,SSX2IP
ENSG00000233016.9,41.7517958931206,1.53135547826405,0.525776937945007,2.91255733705122,0.0035848238107567,0.022004045566743,SNHG7
ENSG00000129347.21,45.6748188137122,1.53099845888156,0.519426250738942,2.94747994870022,0.0032037552887298,0.0201641832534484,KRI1
ENSG00000067955.15,45.2702537433909,1.53081014901271,0.458397314162874,3.33948324241009,0.0008393441481729,0.0067908741398738,CBFB
ENSG00000163875.16,24.5946816389803,1.53064987367149,0.556106980662202,2.7524377986567,0.0059153382482765,0.0324602894439499,MEAF6
ENSG00000228474.6,85.6393365874201,1.52471085208583,0.368035921893229,4.14283161339932,3.4304382106915e-05,0.0004774237639754,OST4
ENSG00000293495.1,24.1621451969049,1.5229293086114,0.50957392833834,2.98863270649951,0.002802287765663,0.0181714764818152,C19orf48P
ENSG00000183431.12,245.700611586666,1.52253055390988,0.389074396953977,3.91321188397287,9.10765524716663e-05,0.0010931506718319,SF3A3
ENSG00000122545.22,113.413220525553,1.51863380074545,0.445850919743924,3.40614706282917,0.0006588667785914,0.0055229918041712,SEPTIN7
ENSG00000198000.12,61.4529097410398,1.51522736245235,0.553829920361777,2.73590737290351,0.0062208533943563,0.0337631801161436,NOL8
ENSG00000102897.10,31.0429282628567,1.51106295716307,0.556649515986097,2.71456798895485,0.0066362276901243,0.0354659882565807,LYRM1
ENSG00000185129.8,34.2812737928373,1.51057635523607,0.531397216072739,2.84265011096577,0.0044740156855637,0.0261016568355306,PURA
ENSG00000156531.18,36.5835933837812,1.51034976223751,0.552973596759511,2.73132346840489,0.006308052502637,0.0340598685844389,PHF6
ENSG00000142864.15,479.427470270539,1.50930745447195,0.357151306524447,4.22596089360418,2.379233116632e-05,0.0003497212858799,SERBP1
ENSG00000147419.19,75.5395516971006,1.50705373682216,0.567016600654017,2.65786528134074,0.0078637320413755,0.0399633674724057,CCDC25
ENSG00000160688.19,37.2761034358343,1.50690380448688,0.527773425816614,2.85520969941841,0.0043008421321304,0.025263425541729,FLAD1
ENSG00000155330.10,34.7030722610896,1.50685830076065,0.555362222730577,2.71328916351531,0.0066618945903522,0.0355426788393539,C16orf87
ENSG00000277027.1,8661.32056933357,1.50680075036504,0.42506413574989,3.54487858098583,0.0003927939806639,0.0036898353796767,RMRP
ENSG00000182117.7,74.578286445758,1.50667885206944,0.417184043180503,3.61154477669594,0.0003043785162692,0.0029935849481091,NOP10
ENSG00000143398.20,90.786194301144,1.50372292616225,0.363760643314977,4.13382523314978,3.56774816169335e-05,0.0004936170804621,PIP5K1A
ENSG00000152795.18,272.787543457449,1.50335957724973,0.245766788873769,6.11701680336431,9.53433165184353e-10,4.63053983627163e-08,HNRNPDL
ENSG00000114315.4,81.9383697920555,1.50284054024545,0.400342437738748,3.75388766860174,0.0001741129143419,0.0018877927260411,HES1
ENSG00000105058.12,105.572345441012,1.49416794059948,0.392971669248542,3.80222814396949,0.0001434005815911,0.0015895532702965,FAM32A
ENSG00000196428.13,43.6607379500698,1.4930096910654,0.414091927453745,3.60550301051733,0.0003115488790318,0.0030419179905063,TSC22D2
ENSG00000102317.18,223.276758593855,1.4923972429378,0.282850460147877,5.27627652490848,1.31835107705716e-07,3.81014588760244e-06,RBM3
ENSG00000157470.12,40.3309251806233,1.4921008844422,0.45766519745695,3.2602454648795,0.0011131583053652,0.0085016047136768,FAM81A
ENSG00000166598.16,651.469963732137,1.49142908193887,0.26681362912199,5.58977847888339,2.27359470460982e-08,8.36789426048192e-07,HSP90B1
ENSG00000154380.19,227.800862308111,1.4908888310795,0.422983399003424,3.52469821414298,0.0004239654941964,0.0039124416124575,ENAH
ENSG00000198830.12,225.678545613028,1.4901247905389,0.313845668780269,4.74795397473583,2.05484780285309e-06,4.23649365393474e-05,HMGN2
ENSG00000175416.16,109.524229652363,1.48859988450004,0.289519484470896,5.14162246185432,2.72376024902813e-07,7.12868585176195e-06,CLTB
ENSG00000162664.17,65.24989451767,1.48752179397169,0.463508084845751,3.20926827946641,0.0013307326178933,0.009826146336827,ZNF326
ENSG00000168566.13,29.0000235885076,1.48664701569499,0.552161051636352,2.69241557565362,0.0070936492664254,0.0370695304427403,SNRNP48
ENSG00000154723.13,205.15714720375,1.48559439007922,0.342033868597266,4.34341311336177,1.4028597556328e-05,0.0002274999073592,ATP5PF
ENSG00000172775.18,123.91466165065,1.48559044230767,0.400746463283378,3.70705814877565,0.0002096808113875,0.002202409756065,PSME3IP1
ENSG00000122026.11,426.810300806598,1.48507029694376,0.28050262446526,5.29431872437859,1.1946092289968e-07,3.54692270742656e-06,RPL21
ENSG00000167460.17,513.634205068583,1.48247071436382,0.296246963155622,5.00417185233746,5.61026912668055e-07,1.34846825794857e-05,TPM4
ENSG00000144224.17,92.9219199910066,1.48171986691566,0.464564280321191,3.18948298369221,0.001425275297916,0.010393919393936,UBXN4
ENSG00000197958.13,1450.42037040331,1.48000350970017,0.29866762578015,4.95535298087383,7.21990973273948e-07,1.68798981394222e-05,RPL12
ENSG00000177600.9,1682.09307511603,1.47917623692756,0.310317784188812,4.76664990630236,1.87314374841067e-06,3.95712116536441e-05,RPLP2
ENSG00000153046.18,48.7187482056499,1.47654164505918,0.473306050467337,3.11963399496217,0.0018107588173912,0.0126847357453237,CDYL
ENSG00000034510.6,595.116524208971,1.4750298007206,0.313731937819934,4.70156086425345,2.58180281128696e-06,5.23134324471951e-05,TMSB10
ENSG00000147604.14,1051.9082033282,1.47394673514512,0.291540514741544,5.05571836714289,4.28773696874339e-07,1.07159304295757e-05,RPL7
ENSG00000091640.8,68.8295292185898,1.47249151748101,0.392146794531819,3.75494977394628,0.0001733762421796,0.0018827266293178,SPAG7
ENSG00000196504.21,103.874438645485,1.47180089748525,0.39256017643065,3.74923638680721,0.0001773738355164,0.0019093273089002,PRPF40A
ENSG00000168679.18,70.7627010512256,1.46689656700015,0.571223343574678,2.56799128309499,0.0102289728252713,0.0490442631299564,SLC16A4
ENSG00000173113.7,189.92807660725,1.46620096332977,0.331352204336643,4.42490179374257,9.64861660700567e-06,0.0001638004786868,TRMT112
ENSG00000066697.15,24.0099109372576,1.46089786044172,0.554588154243711,2.63420314563685,0.008433501328066,0.0420648223997026,MSANTD3
ENSG00000088833.18,83.5687759670659,1.46042246093523,0.410804152802541,3.55503334367996,0.0003779311585449,0.0035823615450814,NSFL1C
ENSG00000157741.15,19.3600367806801,1.45187978675395,0.531460379112559,2.73186834581784,0.0062976300595892,0.0340426106835628,UBN2
ENSG00000130254.12,244.40838675892,1.45103420674215,0.345720179159149,4.19713483393221,2.70313013683457e-05,0.0003870652302318,SAFB2
ENSG00000120805.14,37.6700793474954,1.45067788223709,0.43833347807949,3.30953019740376,0.0009345268467787,0.007393041100209,ARL1
ENSG00000140367.12,37.6059903065584,1.44984369054654,0.541844778646592,2.67575465831363,0.0074561204305597,0.0382623515409506,UBE2Q2
ENSG00000093144.19,42.1173573679642,1.44773304492716,0.53565876007414,2.70271514784297,0.0068775658351614,0.0363478272476487,ECHDC1
ENSG00000136527.19,227.857235934229,1.44735821739482,0.322947221973127,4.48171750341068,7.40447161768686e-06,0.0001304017412744,TRA2B
ENSG00000148840.11,58.2997153791279,1.44279807444681,0.410539509626682,3.51439518149859,0.0004407565792792,0.0040357711272775,PPRC1
ENSG00000071859.15,172.074910794168,1.44274002264881,0.559065789913522,2.58062655357964,0.0098621201630435,0.0476517416288185,FAM50A
ENSG00000119705.10,129.125718633377,1.43942761063365,0.519153077982821,2.77264581812089,0.0055602601831759,0.0309937154447177,SLIRP
ENSG00000092841.19,231.440990770989,1.43677377519013,0.41888066851624,3.43003123127996,0.0006035117802234,0.0051667564656079,MYL6
ENSG00000060138.13,275.088199602921,1.4338346644337,0.260851730034127,5.49674201603381,3.86872028421988e-08,1.29719154868042e-06,YBX3
ENSG00000111269.3,20.7897528596038,1.43202755923646,0.514976152965862,2.7807648004458,0.0054231011627725,0.0303783942661372,CREBL2
ENSG00000105298.14,32.2889300175134,1.42937547586509,0.51347969498161,2.78370399031315,0.0053742056208377,0.0301798684398682,CACTIN
ENSG00000115944.15,49.9590335321286,1.42780789334526,0.398738110534835,3.58081621902182,0.0003425225241937,0.0032864024673657,COX7A2L
ENSG00000137288.10,50.37880756277,1.42733835528091,0.417461694817364,3.41908820138662,0.0006283135630929,0.0052998839672887,UQCC2
ENSG00000248333.9,56.3565991762538,1.42561708952251,0.512643716984433,2.78091204922697,0.0054206420490093,0.0303783942661372,CDK11B
ENSG00000165476.14,39.3622119680476,1.42487202553409,0.51749469284547,2.75340413193296,0.0058979041011096,0.0323834804432722,REEP3
ENSG00000122257.20,92.4537295908935,1.42344262779195,0.361585724575265,3.93666710560542,8.26210938480481e-05,0.0010096704879848,RBBP6
ENSG00000182944.18,449.664730430891,1.41710972695411,0.33389012931242,4.24423965414123,2.19335847715357e-05,0.000324934332889,EWSR1
ENSG00000015171.21,61.0845033842374,1.4169024608592,0.393508788679596,3.60068822252628,0.0003173759735149,0.0030796255638079,ZMYND11
ENSG00000179195.16,82.0576348988449,1.41605612099799,0.379452793908702,3.73183738196087,0.0001900882037255,0.0020283250911688,ZNF664
ENSG00000090520.12,98.0880382675581,1.4155520937633,0.326560965961986,4.33472533863118,1.45942225086612e-05,0.0002330855539398,DNAJB11
ENSG00000185088.14,94.0787841071616,1.41434163358983,0.3926244754853,3.60227576704597,0.0003154434679148,0.003064029231643,RPS27L
ENSG00000167088.11,230.962778508773,1.4128882174904,0.475355835793905,2.97227489619581,0.002956018848343,0.0189595708571058,SNRPD1
ENSG00000142534.7,834.421608957172,1.40946515405348,0.323983926951827,4.35041690899391,1.35878937716681e-05,0.0002211142229994,RPS11
ENSG00000182827.9,255.222835928,1.40648520843142,0.534352525211999,2.63212980583074,0.008485143720018,0.0423000127672011,ACBD3
ENSG00000248323.8,77.3700139925355,1.40181563758032,0.391191003978448,3.58345571172068,0.0003390782780204,0.0032566723093866,LUCAT1
ENSG00000086065.14,112.255302152259,1.39997493416038,0.412491467404891,3.39394883236748,0.0006889256329479,0.0057442985076421,CHMP5
ENSG00000138668.20,577.902890678299,1.39877582838844,0.345305637008418,4.05083403939432,5.10353963207539e-05,0.0006720053346629,HNRNPD
ENSG00000124380.11,75.2115645380343,1.39778214900855,0.43220227912928,3.23409249905979,0.001220299260035,0.0091761050503195,SNRNP27
ENSG00000129354.12,67.3460298604726,1.3970943892213,0.440218023760332,3.17364195424655,0.0015053926777141,0.0108771547618275,AP1M2
ENSG00000108861.9,32.0688780572708,1.39502833043502,0.500946793556599,2.78478343085233,0.0053563485309523,0.0301458831383456,DUSP3
ENSG00000204574.14,200.287779031075,1.3937132603152,0.514266178772382,2.71010095130536,0.0067262732302113,0.0357848370271325,ABCF1
